State,RegionName,2000q1,2000q2,2000q3,2000q4,2001q1,2001q2,2001q3,2001q4,2002q1,2002q2,2002q3,2002q4,2003q1,2003q2,2003q3,2003q4,2004q1,2004q2,2004q3,2004q4,2005q1,2005q2,2005q3,2005q4,2006q1,2006q2,2006q3,2006q4,2007q1,2007q2,2007q3,2007q4,2008q1,2008q2,2008q3,2008q4,2009q1,2009q2,2009q3,2009q4,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,Price_Ratio
North Carolina,Durham,129300.0,132533.33333333334,135100.0,136066.66666666666,135666.66666666666,136900.0,138000.0,140066.66666666666,141600.0,142666.66666666666,143500.0,143566.66666666666,143866.66666666666,143566.66666666666,143933.33333333334,145300.0,146200.0,147433.33333333334,148533.33333333334,149866.66666666666,151066.66666666666,152066.66666666666,152733.33333333334,153733.33333333334,155666.66666666666,156233.33333333334,156933.33333333334,157900.0,157633.33333333334,159066.66666666666,160166.66666666666,161133.33333333334,160200.0,160833.33333333334,161766.66666666666,160366.66666666666,158300.0,157166.66666666666,157700.0,157933.33333333334,160800.0,159333.33333333334,157266.66666666666,155266.66666666666,156200.0,154766.66666666666,154300.0,153300.0,149133.33333333334,151333.33333333334,151933.33333333334,151766.66666666666,155200.0,157000.0,156000.0,156866.66666666666,156600.0,158400.0,160266.66666666666,162500.0,163366.66666666666,164366.66666666666,165900.0,170600.0,172933.33333333334,173566.66666666666,175800.0,1.0233297985153766
Florida,Orlando,88666.66666666667,90366.66666666667,92433.33333333333,94800.0,97266.66666666667,99166.66666666667,101933.33333333333,104266.66666666667,106800.0,108600.0,111300.0,114633.33333333333,117000.0,120133.33333333333,122833.33333333333,126333.33333333333,130066.66666666667,134966.66666666666,141033.33333333334,148100.0,157433.33333333334,170666.66666666666,186900.0,203500.0,216700.0,226966.66666666666,230466.66666666666,230033.33333333334,227333.33333333334,222500.0,215966.66666666666,210000.0,196300.0,181733.33333333334,168566.66666666666,154166.66666666666,150133.33333333334,144200.0,134433.33333333334,124700.0,115566.66666666667,108866.66666666667,104600.0,100700.0,98100.0,95633.33333333333,93866.66666666667,91866.66666666667,92566.66666666667,94933.33333333333,100300.0,106066.66666666667,109333.33333333333,114233.33333333333,118533.33333333333,124966.66666666667,128600.0,130333.33333333333,131100.0,134266.66666666666,136633.33333333334,138266.66666666666,142800.0,147300.0,151333.33333333334,153833.33333333334,155300.0,1.2602866389274157
North Carolina,Greensboro,104933.33333333333,106900.0,108100.0,108966.66666666667,109666.66666666667,110066.66666666667,110233.33333333333,110133.33333333333,110066.66666666667,110433.33333333333,110433.33333333333,111333.33333333333,112666.66666666667,113266.66666666667,113966.66666666667,114833.33333333333,115633.33333333333,116466.66666666667,117300.0,118100.0,119133.33333333333,120000.0,121166.66666666667,122100.0,123466.66666666667,124466.66666666667,125233.33333333333,125300.0,124800.0,124966.66666666667,125766.66666666667,126400.0,126033.33333333333,125900.0,125900.0,125366.66666666667,122066.66666666667,119633.33333333333,118433.33333333333,118066.66666666667,120966.66666666667,121000.0,119966.66666666667,118100.0,117266.66666666667,117800.0,116300.0,115200.0,114166.66666666667,114033.33333333333,114666.66666666667,115333.33333333333,115866.66666666667,116566.66666666667,117966.66666666667,118733.33333333333,118733.33333333333,118800.0,118866.66666666667,118700.0,119233.33333333333,119833.33333333333,120000.0,121466.66666666667,122300.0,122666.66666666667,123500.0,1.052382279186403
Nebraska,Lincoln,105966.66666666667,107600.0,109700.0,110766.66666666667,111766.66666666667,111800.0,112633.33333333333,113666.66666666667,115566.66666666667,116966.66666666667,117200.0,118433.33333333333,119166.66666666667,120266.66666666667,121600.0,122766.66666666667,123733.33333333333,124633.33333333333,125466.66666666667,125933.33333333333,127066.66666666667,128133.33333333333,129033.33333333333,130033.33333333333,130666.66666666667,131133.33333333334,130633.33333333333,130000.0,129133.33333333333,128733.33333333333,129533.33333333333,129733.33333333333,129933.33333333333,129200.0,127966.66666666667,127733.33333333333,127066.66666666667,126433.33333333333,126200.0,127000.0,128666.66666666667,129066.66666666667,129366.66666666667,128866.66666666667,128333.33333333333,129933.33333333333,130566.66666666667,129000.0,128600.0,129100.0,130666.66666666667,132533.33333333334,132000.0,132233.33333333334,133566.66666666666,135166.66666666666,137100.0,137733.33333333334,138100.0,139600.0,141666.66666666666,144633.33333333334,146800.0,149200.0,150966.66666666666,151633.33333333334,152100.0,1.021882414974954
Virginia,Chesapeake,121200.0,122733.33333333333,123300.0,123533.33333333333,125833.33333333333,128600.0,131633.33333333334,134700.0,137733.33333333334,140633.33333333334,143166.66666666666,146266.66666666666,150700.0,154566.66666666666,159266.66666666666,163833.33333333334,169933.33333333334,177333.33333333334,188833.33333333334,201100.0,213166.66666666666,227866.66666666666,242466.66666666666,254966.66666666666,261200.0,265866.6666666667,268766.6666666667,268033.3333333333,267800.0,267500.0,264933.3333333333,264966.6666666667,262966.6666666667,258266.66666666666,253300.0,250666.66666666666,246600.0,243000.0,240166.66666666666,239966.66666666666,243466.66666666666,242233.33333333334,240400.0,236966.66666666666,235100.0,234000.0,232066.66666666666,228366.66666666666,225666.66666666666,225600.0,225500.0,226033.33333333334,229166.66666666666,229700.0,231166.66666666666,230133.33333333334,228266.66666666666,233866.66666666666,236700.0,237966.66666666666,236533.33333333334,238266.66666666666,240966.66666666666,243566.66666666666,244633.33333333334,242700.0,244000.0,1.0628257887517147
Wisconsin,Madison,137700.0,140500.0,141933.33333333334,142966.66666666666,146033.33333333334,149600.0,152766.66666666666,153633.33333333334,155966.66666666666,158900.0,161233.33333333334,164533.33333333334,167433.33333333334,169766.66666666666,175233.33333333334,179166.66666666666,180666.66666666666,182333.33333333334,185933.33333333334,189966.66666666666,193800.0,195266.66666666666,196566.66666666666,199300.0,201966.66666666666,201733.33333333334,199933.33333333334,199033.33333333334,198166.66666666666,200700.0,199400.0,198300.0,196000.0,194466.66666666666,194400.0,194233.33333333334,193133.33333333334,191433.33333333334,190466.66666666666,189400.0,190333.33333333334,190666.66666666666,190600.0,188966.66666666666,187700.0,187433.33333333334,185566.66666666666,184233.33333333334,184500.0,183033.33333333334,183233.33333333334,182833.33333333334,183433.33333333334,184266.66666666666,188066.66666666666,190933.33333333334,191433.33333333334,195066.66666666666,196833.33333333334,197500.0,199333.33333333334,201233.33333333334,203866.66666666666,209100.0,212366.66666666666,215300.0,217350.0,1.0158453769806721
Tennessee,Knoxville,79666.66666666667,80166.66666666667,80466.66666666667,81100.0,81500.0,81833.33333333333,82400.0,83300.0,84066.66666666667,85000.0,85433.33333333333,85866.66666666667,86933.33333333333,88233.33333333333,89600.0,91100.0,91933.33333333333,93600.0,95133.33333333333,97000.0,98800.0,100033.33333333333,103233.33333333333,106033.33333333333,107900.0,109800.0,111233.33333333333,113266.66666666667,114533.33333333333,115033.33333333333,114600.0,112633.33333333333,110766.66666666667,110233.33333333333,109666.66666666667,110066.66666666667,114233.33333333333,115566.66666666667,116233.33333333333,117333.33333333333,117466.66666666667,116500.0,115766.66666666667,116133.33333333333,114833.33333333333,112900.0,111666.66666666667,112100.0,110600.0,109100.0,113366.66666666667,113933.33333333333,115800.0,122233.33333333333,122433.33333333333,122100.0,122600.0,127166.66666666667,125366.66666666667,119200.0,117200.0,115400.0,115300.0,118500.0,118666.66666666667,117666.66666666667,119300.0,0.953850591289299
New York,Rochester,53566.666666666664,53233.333333333336,53200.0,53200.0,53066.666666666664,52533.333333333336,52666.666666666664,53200.0,53366.666666666664,53566.666666666664,53866.666666666664,54033.333333333336,54300.0,54466.666666666664,54633.333333333336,55300.0,55733.333333333336,55700.0,56700.0,57266.666666666664,57633.333333333336,57900.0,57633.333333333336,57500.0,57200.0,57233.333333333336,57333.333333333336,57433.333333333336,57933.333333333336,58466.666666666664,58800.0,58800.0,58666.666666666664,58666.666666666664,58933.333333333336,59100.0,58500.0,58200.0,58700.0,59800.0,61433.333333333336,61633.333333333336,60633.333333333336,59500.0,59733.333333333336,59533.333333333336,59866.666666666664,59833.333333333336,59466.666666666664,59766.666666666664,59433.333333333336,59433.333333333336,59500.0,59800.0,60233.333333333336,60166.666666666664,59633.333333333336,60100.0,61266.666666666664,62800.0,62900.0,63966.666666666664,64800.0,65333.333333333336,66833.33333333333,67000.0,66900.0,1.0080183276059564
North Carolina,Winston-Salem,100233.33333333333,101566.66666666667,102533.33333333333,103300.0,104333.33333333333,105100.0,106800.0,107566.66666666667,107300.0,107800.0,108066.66666666667,108966.66666666667,110766.66666666667,111966.66666666667,113233.33333333333,113533.33333333333,114766.66666666667,115100.0,114400.0,115233.33333333333,116466.66666666667,118266.66666666667,119633.33333333333,120500.0,120833.33333333333,121366.66666666667,123100.0,124033.33333333333,124366.66666666667,124366.66666666667,124733.33333333333,125300.0,125000.0,125733.33333333333,125133.33333333333,123600.0,121700.0,120066.66666666667,119533.33333333333,118633.33333333333,120066.66666666667,119766.66666666667,117766.66666666667,118233.33333333333,116500.0,114766.66666666667,113300.0,112433.33333333333,110833.33333333333,109633.33333333333,110600.0,110033.33333333333,109300.0,109700.0,111233.33333333333,112200.0,114566.66666666667,114900.0,114033.33333333333,112400.0,112700.0,114200.0,114033.33333333333,114600.0,115733.33333333333,116766.66666666667,117700.0,1.0471960022209883
California,Irvine,326966.6666666667,336966.6666666667,341733.3333333333,352266.6666666667,362500.0,375100.0,384000.0,390733.3333333333,400733.3333333333,410933.3333333333,429966.6666666667,453666.6666666667,472200.0,489966.6666666667,514200.0,538700.0,570000.0,615033.3333333334,652700.0,674666.6666666666,686366.6666666666,709133.3333333334,729366.6666666666,751166.6666666666,773333.3333333334,780633.3333333334,767000.0,755833.3333333334,751466.6666666666,748100.0,742966.6666666666,721100.0,698966.6666666666,669566.6666666666,653966.6666666666,630466.6666666666,617733.3333333334,609933.3333333334,619166.6666666666,624800.0,606900.0,596800.0,568766.6666666666,575633.3333333334,577700.0,564166.6666666666,556733.3333333334,551900.0,554366.6666666666,553833.3333333334,567000.0,591666.6666666666,623100.0,665433.3333333334,700900.0,707666.6666666666,715500.0,732066.6666666666,736400.0,730133.3333333334,731766.6666666666,739966.6666666666,744733.3333333334,751866.6666666666,761466.6666666666,766800.0,764700.0,1.097770248114548
Florida,Boca Raton,148766.66666666666,152700.0,155933.33333333334,158600.0,163366.66666666666,169866.66666666666,174600.0,180366.66666666666,187533.33333333334,193266.66666666666,199366.66666666666,206333.33333333334,212800.0,219466.66666666666,227133.33333333334,236100.0,245166.66666666666,257866.66666666666,274700.0,293300.0,311833.3333333333,337600.0,364733.3333333333,383866.6666666667,392166.6666666667,388166.6666666667,377633.3333333333,369466.6666666667,359700.0,345966.6666666667,326900.0,309466.6666666667,292733.3333333333,276066.6666666667,262133.33333333334,246666.66666666666,237466.66666666666,228000.0,221766.66666666666,220566.66666666666,216600.0,212633.33333333334,209466.66666666666,205100.0,201466.66666666666,197966.66666666666,194466.66666666666,190700.0,190133.33333333334,195933.33333333334,200333.33333333334,202066.66666666666,210233.33333333334,218866.66666666666,229266.66666666666,240300.0,249833.33333333334,257600.0,262933.3333333333,272333.3333333333,276133.3333333333,280666.6666666667,288833.3333333333,294266.6666666667,298000.0,302000.0,305250.0,1.2108187134502926
Nevada,Reno,159566.66666666666,160166.66666666666,161133.33333333334,163266.66666666666,166566.66666666666,168800.0,170733.33333333334,173966.66666666666,178200.0,181800.0,185566.66666666666,190166.66666666666,196466.66666666666,202733.33333333334,211333.33333333334,220933.33333333334,232666.66666666666,249533.33333333334,272033.3333333333,294500.0,311733.3333333333,326600.0,340866.6666666667,351200.0,353333.3333333333,352333.3333333333,342266.6666666667,329400.0,321900.0,314300.0,308133.3333333333,300400.0,287833.3333333333,275566.6666666667,261333.33333333334,247866.66666666666,238700.0,225700.0,212933.33333333334,201666.66666666666,191166.66666666666,186233.33333333334,181400.0,175966.66666666666,171233.33333333334,162533.33333333334,155733.33333333334,152000.0,150700.0,153566.66666666666,159233.33333333334,164400.0,172066.66666666666,182400.0,193566.66666666666,207166.66666666666,218833.33333333334,224133.33333333334,229700.0,237666.66666666666,244733.33333333334,254566.66666666666,263633.3333333333,271333.3333333333,277966.6666666667,288600.0,298300.0,1.220942253729139
Florida,Gainesville,92033.33333333333,93800.0,94833.33333333333,96100.0,97666.66666666667,99266.66666666667,102000.0,104433.33333333333,106900.0,108833.33333333333,110633.33333333333,113433.33333333333,116866.66666666667,120433.33333333333,124800.0,128466.66666666667,132366.66666666666,136900.0,142466.66666666666,147466.66666666666,152600.0,159766.66666666666,167866.66666666666,176666.66666666666,182866.66666666666,188133.33333333334,191566.66666666666,193433.33333333334,193000.0,191133.33333333334,189433.33333333334,186866.66666666666,185766.66666666666,183966.66666666666,177800.0,170000.0,166333.33333333334,162333.33333333334,158100.0,155700.0,154433.33333333334,152300.0,150133.33333333334,146600.0,143100.0,139266.66666666666,137966.66666666666,135266.66666666666,132100.0,130966.66666666667,129133.33333333333,129566.66666666667,128800.0,130266.66666666667,133533.33333333334,135133.33333333334,137066.66666666666,135533.33333333334,133800.0,138833.33333333334,140200.0,141133.33333333334,143033.33333333334,144433.33333333334,146200.0,150466.66666666666,153650.0,1.1332648870636548
Utah,Salt Lake City,154200.0,154700.0,154300.0,156033.33333333334,158133.33333333334,158500.0,158466.66666666666,157733.33333333334,158166.66666666666,159066.66666666666,159966.66666666666,161333.33333333334,160800.0,159000.0,159766.66666666666,159866.66666666666,160833.33333333334,163500.0,166233.33333333334,166133.33333333334,167866.66666666666,173133.33333333334,180200.0,186133.33333333334,194066.66666666666,203500.0,212033.33333333334,225033.33333333334,237766.66666666666,246400.0,251566.66666666666,255133.33333333334,255500.0,249466.66666666666,250033.33333333334,257833.33333333334,265766.6666666667,270300.0,258800.0,240000.0,221066.66666666666,214000.0,207666.66666666666,202366.66666666666,201500.0,197333.33333333334,196966.66666666666,196600.0,193800.0,191600.0,191266.66666666666,192600.0,193266.66666666666,198966.66666666666,208266.66666666666,213333.33333333334,216400.0,218466.66666666666,220800.0,224166.66666666666,228300.0,230400.0,232833.33333333334,238000.0,243500.0,247533.33333333334,252700.0,0.9229251449007275
Massachusetts,Worcester,119166.66666666667,123400.0,128300.0,133900.0,139133.33333333334,144266.66666666666,148333.33333333334,152933.33333333334,158133.33333333334,162566.66666666666,169900.0,177400.0,184533.33333333334,190200.0,196600.0,203133.33333333334,208466.66666666666,213666.66666666666,219733.33333333334,224933.33333333334,231033.33333333334,237033.33333333334,239466.66666666666,240833.33333333334,240766.66666666666,239533.33333333334,234300.0,230300.0,228766.66666666666,227200.0,224866.66666666666,220333.33333333334,213100.0,205000.0,199300.0,194066.66666666666,187633.33333333334,181766.66666666666,182300.0,183200.0,183600.0,186133.33333333334,183400.0,180300.0,177466.66666666666,177066.66666666666,174300.0,169733.33333333334,171900.0,169933.33333333334,167000.0,165400.0,167433.33333333334,171933.33333333334,177566.66666666666,179666.66666666666,177266.66666666666,176466.66666666666,177200.0,185866.66666666666,187400.0,189466.66666666666,192200.0,194233.33333333334,198133.33333333334,199266.66666666666,203650.0,1.1278195488721805
Rhode Island,Providence,90800.0,93533.33333333333,95233.33333333333,98666.66666666667,102500.0,106200.0,111933.33333333333,116566.66666666667,120366.66666666667,126433.33333333333,133900.0,141833.33333333334,147900.0,156266.66666666666,166000.0,172900.0,179900.0,188666.66666666666,196833.33333333334,206700.0,215966.66666666666,222000.0,226966.66666666666,230800.0,232900.0,232600.0,229366.66666666666,227566.66666666666,228266.66666666666,225533.33333333334,222366.66666666666,217966.66666666666,211700.0,197333.33333333334,186533.33333333334,176066.66666666666,168600.0,164300.0,160866.66666666666,158333.33333333334,152233.33333333334,153600.0,152566.66666666666,149933.33333333334,149600.0,147500.0,143000.0,138966.66666666666,134366.66666666666,131266.66666666666,129800.0,130733.33333333333,133733.33333333334,136433.33333333334,137100.0,137200.0,138033.33333333334,140933.33333333334,144600.0,145133.33333333334,145866.66666666666,147833.33333333334,152166.66666666666,155766.66666666666,158666.66666666666,159900.0,161850.0,1.2010549807263138
Colorado,Fort Collins,168066.66666666666,171900.0,175866.66666666666,180300.0,186133.33333333334,191300.0,195033.33333333334,198733.33333333334,200433.33333333334,202466.66666666666,205000.0,206633.33333333334,207633.33333333334,209000.0,210700.0,212533.33333333334,213300.0,214533.33333333334,215766.66666666666,216233.33333333334,217800.0,218600.0,219966.66666666666,220300.0,220100.0,221500.0,221400.0,221666.66666666666,222833.33333333334,223200.0,223333.33333333334,225100.0,224266.66666666666,222866.66666666666,222200.0,220200.0,218033.33333333334,217033.33333333334,216666.66666666666,217966.66666666666,223000.0,221733.33333333334,222600.0,222433.33333333334,222333.33333333334,222366.66666666666,221666.66666666666,221233.33333333334,221433.33333333334,227100.0,229733.33333333334,232700.0,235966.66666666666,240400.0,245600.0,250966.66666666666,254933.33333333334,260300.0,265933.3333333333,271733.3333333333,278600.0,289433.3333333333,301166.6666666667,311066.6666666667,317800.0,324466.6666666667,332000.0,1.0268775917677775
Tennessee,Chattanooga,79933.33333333333,80466.66666666667,81000.0,82666.66666666667,83966.66666666667,84966.66666666667,85700.0,86700.0,87766.66666666667,88600.0,89333.33333333333,90266.66666666667,91366.66666666667,92266.66666666667,93833.33333333333,94433.33333333333,95466.66666666667,96333.33333333333,97800.0,99133.33333333333,102233.33333333333,105666.66666666667,108400.0,111433.33333333333,111833.33333333333,113266.66666666667,114366.66666666667,114933.33333333333,115800.0,117366.66666666667,118833.33333333333,118300.0,116433.33333333333,114366.66666666667,113066.66666666667,112233.33333333333,114133.33333333333,116300.0,116700.0,117800.0,118133.33333333333,117833.33333333333,117366.66666666667,117500.0,116600.0,114000.0,112533.33333333333,111833.33333333333,112666.66666666667,113066.66666666667,112533.33333333333,112666.66666666667,112366.66666666667,113166.66666666667,115033.33333333333,117133.33333333333,117800.0,117000.0,117666.66666666667,117433.33333333333,116933.33333333333,119333.33333333333,120700.0,121866.66666666667,123033.33333333333,124166.66666666667,127600.0,0.9833763255947263
Arizona,Tempe,128100.0,129933.33333333333,131100.0,132800.0,135633.33333333334,137900.0,139700.0,141833.33333333334,144166.66666666666,146566.66666666666,147100.0,148366.66666666666,149900.0,151500.0,153433.33333333334,155700.0,158600.0,162400.0,169600.0,180100.0,194600.0,214733.33333333334,242333.33333333334,261866.66666666666,271000.0,272733.3333333333,270200.0,268866.6666666667,265566.6666666667,262966.6666666667,258333.33333333334,252300.0,242600.0,233533.33333333334,228133.33333333334,219766.66666666666,214666.66666666666,207500.0,196300.0,189133.33333333334,182233.33333333334,178600.0,170866.66666666666,163366.66666666666,160533.33333333334,152066.66666666666,145033.33333333334,143733.33333333334,147766.66666666666,155666.66666666666,164833.33333333334,171000.0,176433.33333333334,184666.66666666666,196600.0,204900.0,207466.66666666666,209766.66666666666,213066.66666666666,216866.66666666666,220466.66666666666,225900.0,231200.0,237800.0,241900.0,245000.0,246950.0,1.1254618473895583
Virginia,Fredericksburg,127666.66666666667,129666.66666666667,130966.66666666667,134366.66666666666,137666.66666666666,140900.0,144300.0,148033.33333333334,153800.0,158466.66666666666,164033.33333333334,170100.0,176500.0,183766.66666666666,191133.33333333334,198733.33333333334,206966.66666666666,216000.0,230833.33333333334,249200.0,265566.6666666667,283066.6666666667,299266.6666666667,309833.3333333333,314000.0,314433.3333333333,310033.3333333333,301500.0,295733.3333333333,293900.0,285100.0,275666.6666666667,262000.0,246266.66666666666,237966.66666666666,230933.33333333334,228666.66666666666,223733.33333333334,214166.66666666666,208000.0,206500.0,203100.0,201633.33333333334,199266.66666666666,195266.66666666666,193800.0,195166.66666666666,195900.0,195566.66666666666,197733.33333333334,203433.33333333334,208333.33333333334,213300.0,220033.33333333334,222266.66666666666,225033.33333333334,226133.33333333334,229733.33333333334,231300.0,233166.66666666666,234600.0,234933.33333333334,235466.66666666666,237300.0,239733.33333333334,242200.0,245100.0,1.100715137067938
Massachusetts,Springfield,77733.33333333333,80066.66666666667,81733.33333333333,83733.33333333333,86366.66666666667,88333.33333333333,90400.0,92933.33333333333,95900.0,98500.0,102033.33333333333,105566.66666666667,108733.33333333333,111966.66666666667,115566.66666666667,118333.33333333333,122333.33333333333,125566.66666666667,128700.0,132533.33333333334,134933.33333333334,138400.0,141666.66666666666,145533.33333333334,148033.33333333334,149600.0,150133.33333333334,149766.66666666666,148233.33333333334,150333.33333333334,150566.66666666666,148966.66666666666,147266.66666666666,142800.0,138366.66666666666,135733.33333333334,130666.66666666667,128433.33333333333,130366.66666666667,131666.66666666666,136566.66666666666,135700.0,132500.0,129700.0,129000.0,128266.66666666667,125666.66666666667,123633.33333333333,121533.33333333333,120300.0,119700.0,120900.0,121866.66666666667,122233.33333333333,123566.66666666667,124100.0,124166.66666666667,125266.66666666667,126833.33333333333,126400.0,125666.66666666667,127666.66666666667,128900.0,128966.66666666667,129666.66666666667,131366.66666666666,133550.0,1.1118608876200364
Tennessee,Murfreesboro,113566.66666666667,114400.0,114600.0,115400.0,116066.66666666667,116166.66666666667,117300.0,117966.66666666667,117800.0,120066.66666666667,121000.0,121800.0,122866.66666666667,123733.33333333333,123766.66666666667,125166.66666666667,127366.66666666667,128800.0,130966.66666666667,132400.0,133966.66666666666,135666.66666666666,137566.66666666666,139933.33333333334,142233.33333333334,144333.33333333334,146300.0,149000.0,151033.33333333334,152100.0,152366.66666666666,152933.33333333334,151800.0,150466.66666666666,149433.33333333334,147566.66666666666,146700.0,146666.66666666666,146900.0,147066.66666666666,150533.33333333334,151300.0,150466.66666666666,147633.33333333334,144866.66666666666,144500.0,146766.66666666666,148500.0,147166.66666666666,147833.33333333334,147833.33333333334,149433.33333333334,150800.0,152033.33333333334,153633.33333333334,156066.66666666666,157733.33333333334,159366.66666666666,162200.0,166133.33333333334,168700.0,172133.33333333334,174900.0,177433.33333333334,181400.0,185500.0,188950.0,1.0259090909090909
California,Pomona,131400.0,135133.33333333334,137333.33333333334,138300.0,142966.66666666666,148533.33333333334,154400.0,159333.33333333334,163600.0,169300.0,177133.33333333334,186766.66666666666,197600.0,206633.33333333334,217066.66666666666,231766.66666666666,248500.0,269833.3333333333,293866.6666666667,315233.3333333333,331533.3333333333,349566.6666666667,369700.0,387600.0,400133.3333333333,409400.0,416300.0,414066.6666666667,414433.3333333333,411133.3333333333,398000.0,383466.6666666667,363700.0,338200.0,308600.0,280866.6666666667,248266.66666666666,225666.66666666666,210600.0,205566.66666666666,213000.0,217266.66666666666,222233.33333333334,224933.33333333334,224833.33333333334,223800.0,220766.66666666666,217366.66666666666,217266.66666666666,220933.33333333334,228233.33333333334,234133.33333333334,243033.33333333334,257033.33333333334,272166.6666666667,286733.3333333333,300000.0,309900.0,317500.0,324466.6666666667,329233.3333333333,329666.6666666667,333766.6666666667,339233.3333333333,343033.3333333333,351133.3333333333,355300.0,1.4986706056129986
